delivery_time,tracking_nos,tinh_nhan,tinh_phat,tg_quydinh,ngay_gui_bp,time_pcp,tg_chenhlechphat,ma_dv_viettel,ma_buucuc_goc,ma_buucuc_phat,ma_trangthai,ma_doitac,ma_khgui,tg_toantrinh,danhgia_time_gach_bp1,danhgia_time_gach_bp2,danhgia_time_gach_bp3,time_gach_bp,time_gach_bp2,time_gach_bp3,tg_ptc,tg_nhantai_bcp,trong_luong,Ten_File_Nguon,tuyen,tg_chenhlechphat_so,ngay_bat_dau_phai_phat,ngay_phat_cuoi_cung,PTC,PTC_1,danh_gia_giao_hang
8/24/2026,VTPVN9047748844,BTE,CMU,3,2026-08-21,2026-08-22,-10.72 Giờ,NDD,HBBTCT,HBCMTT,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-24,2026-08-24,2026-08-24,2026-08-22,3500,chitietketquaphat_TikTok_22082026.xlsx,BTE->CMU,-10,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9049339741,HCM,HCM,3,2026-08-21,2026-08-24,-9.37 Giờ,TTNEW,PHCTH,THHDA,501,VTPVN,PHCTH1546,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-22,3600,chitietketquaphat_TikTok_22082026.xlsx,HCM->HCM,-9,2026-08-22,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9045850052,BTE,DNI,3,2026-08-21,2026-08-24,-11.45 Giờ,TTNEW,HBBTCL,HBBPLN,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-24,1600,chitietketquaphat_TikTok_22082026.xlsx,BTE->DNI,-11,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9041979746,VTU,TNH,3,2026-08-21,2026-08-23,-15.42 Giờ,TTNEW,MYN,HBTNTA,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-23,2026-08-23,2026-08-24,2026-08-24,2026-08-22,14000,chitietketquaphat_TikTok_22082026.xlsx,VTU->TNH,-15,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9049868344,BTE,CMU,3,2026-08-21,2026-08-22,-10.02 Giờ,NDD,HBBTCT,HBCMDD,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-22,2026-08-24,,2026-08-24,2026-08-22,3500,chitietketquaphat_TikTok_22082026.xlsx,BTE->CMU,-10,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9042128846,HCM,HCM,4,2026-08-21,2026-08-24,-33.84 Giờ,TTNEW,TT5HCM,TTH,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,7000,chitietketquaphat_TikTok_22082026.xlsx,HCM->HCM,-33,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9044068249,VTU,DNI,3,2026-08-21,2026-08-23,-7.27 Giờ,TTNEW,MYN,HBDNLT,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,200,chitietketquaphat_TikTok_22082026.xlsx,VTU->DNI,-7,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9046007149,BTE,DNI,3,2026-08-21,2026-08-23,-6.25 Giờ,TTNEW,HBBTCL,HBBPTT,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-24,,2026-08-24,2026-08-23,1500,chitietketquaphat_TikTok_22082026.xlsx,BTE->DNI,-6,2026-08-23,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9046828248,BTE,DNI,3,2026-08-21,2026-08-24,-14.42 Giờ,NDD,TNTHBH,HBBPDG,501,VTPVN,TNTHBH614,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-24,4200,chitietketquaphat_TikTok_22082026.xlsx,BTE->DNI,-14,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9046859148,BTE,CMU,3,2026-08-21,2026-08-22,-11.09 Giờ,TTNEW,HBBTCL,HBCMTB,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-23,2026-08-24,2026-08-24,2026-08-22,8000,chitietketquaphat_TikTok_22082026.xlsx,BTE->CMU,-11,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9040599942,DLK,HCM,3,2026-08-21,2026-08-24,-11.85 Giờ,TTNEW,HBDLEK,HCM04,501,VTPVN,HBDLEK4685,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-22,650,chitietketquaphat_TikTok_22082026.xlsx,DLK->HCM,-11,2026-08-22,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9044528945,VTU,DTP,3,2026-08-21,2026-08-22,-11.43 Giờ,TTNEW,MYN,HBDTTN,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-22,2026-08-24,,2026-08-24,2026-08-22,14000,chitietketquaphat_TikTok_22082026.xlsx,VTU->DTP,-11,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9043519542,BDG,DNI,3,2026-08-21,2026-08-23,-12.63 Giờ,TTNEW,VKVMN10,DNIPLM,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-22,730,chitietketquaphat_TikTok_22082026.xlsx,BDG->DNI,-12,2026-08-22,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9048619846,VTU,VLG,3,2026-08-21,2026-08-22,-12.22 Giờ,TTNEW,MYN,HBVLLH,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-23,2026-08-24,2026-08-24,2026-08-22,200,chitietketquaphat_TikTok_22082026.xlsx,VTU->VLG,-12,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9043308647,BTE,HCM,3,2026-08-21,2026-08-23,-14.12 Giờ,NDD,HBBTCT,TPM,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-24,,2026-08-24,2026-08-23,800,chitietketquaphat_TikTok_22082026.xlsx,BTE->HCM,-14,2026-08-23,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9048398650,BTE,HCM,3,2026-08-21,2026-08-23,-14.65 Giờ,TTNEW,HBBTCL,HBBDHT,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-23,2026-08-23,2026-08-24,2026-08-24,2026-08-22,2000,chitietketquaphat_TikTok_22082026.xlsx,BTE->HCM,-14,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9040508050,BTE,DTP,3,2026-08-21,2026-08-24,-8.52 Giờ,TTNEW,BTEVTH,DTPHLG,501,VTPVN,BTEVTH295,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-24,5000,chitietketquaphat_TikTok_22082026.xlsx,BTE->DTP,-8,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9048199545,BTE,DNI,3,2026-08-21,2026-08-24,-13.38 Giờ,TTNEW,TNTHBH,HBBPPR,501,VTPVN,TNTHBH614,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-24,3200,chitietketquaphat_TikTok_22082026.xlsx,BTE->DNI,-13,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9047019341,THA,GLI,3,2026-08-21,2026-08-24,-13.40 Giờ,TTNEW,HBTHYD,HBBDTP,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,200,chitietketquaphat_TikTok_22082026.xlsx,THA->GLI,-13,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9040688548,VTU,VLG,3,2026-08-21,2026-08-23,-7.36 Giờ,TTNEW,MYN,HBVLVM,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-24,,2026-08-24,2026-08-24,19000,chitietketquaphat_TikTok_22082026.xlsx,VTU->VLG,-7,2026-08-24,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9042959346,BTE,CMU,3,2026-08-21,2026-08-22,-8.18 Giờ,NDD,HBBTCT,HBCMDD,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-24,2026-08-24,2026-08-24,2026-08-24,300,chitietketquaphat_TikTok_22082026.xlsx,BTE->CMU,-8,2026-08-24,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9049719546,BTE,VLG,3,2026-08-21,2026-08-22,-7.94 Giờ,NDD,HBBTCT,HBVLLH,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-23,2026-08-23,2026-08-24,2026-08-22,3500,chitietketquaphat_TikTok_22082026.xlsx,BTE->VLG,-7,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9047439242,BDG,DNI,3,2026-08-21,2026-08-22,-4.24 Giờ,TTNEW,VKVMN10,TNHH,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-22,2026-08-24,,2026-08-24,2026-08-22,340,chitietketquaphat_TikTok_22082026.xlsx,BDG->DNI,-4,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9048028047,HCM,HCM,3,2026-08-21,2026-08-22,-15.35 Giờ,TTNEW,TT5HCM,TNX,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-22,2026-08-24,,2026-08-24,2026-08-22,4300,chitietketquaphat_TikTok_22082026.xlsx,HCM->HCM,-15,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9045219950,HCM,HCM,4,2026-08-21,2026-08-23,-38.78 Giờ,TTNEW,TT5HCM,DGAN,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-23,2026-08-24,2026-08-24,2026-08-24,2026-08-23,3500,chitietketquaphat_TikTok_22082026.xlsx,HCM->HCM,-38,2026-08-23,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9047928947,BTE,CMU,4,2026-08-21,2026-08-22,-27.73 Giờ,TTNEW,HBBTCT,HBCMLVL,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-23,2026-08-24,2026-08-24,2026-08-23,800,chitietketquaphat_TikTok_22082026.xlsx,BTE->CMU,-27,2026-08-23,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9043119946,BDG,DNI,3,2026-08-21,2026-08-22,-6.11 Giờ,TTNEW,HBBDTU,HPP,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-22,2026-08-24,,2026-08-24,2026-08-22,4000,chitietketquaphat_TikTok_22082026.xlsx,BDG->DNI,-6,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9042679349,THA,GLI,3,2026-08-21,2026-08-24,-12.50 Giờ,TTNEW,HBTHYD,BGC,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-24,700,chitietketquaphat_TikTok_22082026.xlsx,THA->GLI,-12,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9042499543,HCM,HCM,4,2026-08-21,2026-08-22,-32.76 Giờ,TTNEW,TT5HCM,LHI,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-24,,2026-08-24,2026-08-22,3000,chitietketquaphat_TikTok_22082026.xlsx,HCM->HCM,-32,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9043607049,THA,GLI,3,2026-08-21,2026-08-24,-9.31 Giờ,TTNEW,HBTHYD,HBBDHA,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-24,400,chitietketquaphat_TikTok_22082026.xlsx,THA->GLI,-9,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9048219142,LAN,DNI,3,2026-08-21,2026-08-24,-13.58 Giờ,NDD,HBLAVH,TPC,501,VTPVN,HBLAVH1560,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,100,chitietketquaphat_TikTok_22082026.xlsx,LAN->DNI,-13,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9046019841,THA,GLI,3,2026-08-21,2026-08-24,-12.13 Giờ,TTNEW,HBTHYD,HBBDTP,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,400,chitietketquaphat_TikTok_22082026.xlsx,THA->GLI,-12,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9040908349,LAN,DNI,3,2026-08-21,2026-08-23,-13.05 Giờ,TTNEW,TNDC,APC,501,VTPVN,TNDC6500,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-24,,2026-08-24,2026-08-22,75,chitietketquaphat_TikTok_22082026.xlsx,LAN->DNI,-13,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9046939541,BTE,DNI,3,2026-08-21,2026-08-23,-9.26 Giờ,TTNEW,BTEVTH,HBBPBD,501,VTPVN,BTEVTH295,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-24,2026-08-24,2026-08-24,2026-08-24,2026-08-23,5000,chitietketquaphat_TikTok_22082026.xlsx,BTE->DNI,-9,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9047779747,HCM,HCM,4,2026-08-21,2026-08-23,-33.71 Giờ,TTNEW,TT5HCM,TTH,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-22,3000,chitietketquaphat_TikTok_22082026.xlsx,HCM->HCM,-33,2026-08-22,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9043279144,THA,GLI,3,2026-08-21,2026-08-24,-11.48 Giờ,TTNEW,HBTHYD,HBBDTP,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,300,chitietketquaphat_TikTok_22082026.xlsx,THA->GLI,-11,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9048839741,NDH,BNH,3,2026-08-21,2026-08-24,-11.38 Giờ,TTNEW,CHDBH,HBBNTD,501,VTPVN,CHDBH783,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-24,2026-08-24,,2026-08-24,2026-08-22,300,chitietketquaphat_TikTok_22082026.xlsx,NDH->BNH,-11,2026-08-22,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9047768644,BTE,HCM,4,2026-08-21,2026-08-24,-30.88 Giờ,NDD,HBBTCT,THHDA,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-22,3500,chitietketquaphat_TikTok_22082026.xlsx,BTE->HCM,-30,2026-08-22,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9049288142,HCM,HCM,3,2026-08-21,2026-08-24,-8.74 Giờ,TTNEW,TT5HCM,HITH,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-24,3000,chitietketquaphat_TikTok_22082026.xlsx,HCM->HCM,-8,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9047048043,LAN,DNI,3,2026-08-21,2026-08-22,-11.34 Giờ,TTNEW,LGHA,HBDNTD,501,VTPVN,LGHA996,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-24,2026-08-24,2026-08-24,2026-08-22,6500,chitietketquaphat_TikTok_22082026.xlsx,LAN->DNI,-11,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9046859745,BTE,HCM,4,2026-08-21,2026-08-22,-38.42 Giờ,NDD,HBBTCT,HBHCQ8,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-23,2026-08-24,2026-08-24,2026-08-22,3500,chitietketquaphat_TikTok_22082026.xlsx,BTE->HCM,-38,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9042939346,BTE,VLG,3,2026-08-21,2026-08-24,-13.38 Giờ,NDD,HBBTCT,CUL,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-24,800,chitietketquaphat_TikTok_22082026.xlsx,BTE->VLG,-13,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9041887348,VTU,DNI,3,2026-08-21,2026-08-23,-13.54 Giờ,NDD,VTUCLH,DGHA,501,VTPVN,VTUCLH105,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-23,2026-08-24,2026-08-24,2026-08-24,2026-08-23,500,chitietketquaphat_TikTok_22082026.xlsx,VTU->DNI,-13,2026-08-23,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9040448748,HCM,HCM,3,2026-08-21,2026-08-22,-6.39 Giờ,TTNEW,TT5HCM,TTNI,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-22,2026-08-24,,2026-08-24,2026-08-22,3000,chitietketquaphat_TikTok_22082026.xlsx,HCM->HCM,-6,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9044528345,VTU,CTO,3,2026-08-21,2026-08-24,-12.03 Giờ,TTNEW,TTH,HBHGVT,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-24,2026-08-24,,2026-08-24,2026-08-24,14000,chitietketquaphat_TikTok_22082026.xlsx,VTU->CTO,-12,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9042599241,THA,GLI,3,2026-08-21,2026-08-24,-11.70 Giờ,TTNEW,HBTHYD,HBBDAN,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-24,300,chitietketquaphat_TikTok_22082026.xlsx,THA->GLI,-11,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9047708047,LAN,DNI,3,2026-08-21,2026-08-23,-8.37 Giờ,TTNEW,LGHA,DNIPLM,501,VTPVN,LGHA996,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-22,1000,chitietketquaphat_TikTok_22082026.xlsx,LAN->DNI,-8,2026-08-22,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9046008147,HCM,HCM,3,2026-08-21,2026-08-22,-8.78 Giờ,TTNEW,TT5HCM,TNX,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-22,2026-08-24,,2026-08-24,2026-08-22,4300,chitietketquaphat_TikTok_22082026.xlsx,HCM->HCM,-8,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9045519249,THA,GLI,3,2026-08-21,2026-08-24,-12.47 Giờ,TTNEW,HBTHYD,BGC,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-24,700,chitietketquaphat_TikTok_22082026.xlsx,THA->GLI,-12,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9049168048,BTE,CMU,3,2026-08-21,2026-08-22,-14.64 Giờ,NDD,HBBTCT,HBCMUM,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-23,2026-08-24,2026-08-24,2026-08-22,3500,chitietketquaphat_TikTok_22082026.xlsx,BTE->CMU,-14,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9042699048,BTE,HCM,3,2026-08-21,2026-08-22,-5.20 Giờ,TTNEW,HBBTCL,HBBDTU,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-22,2026-08-24,,2026-08-24,2026-08-22,2000,chitietketquaphat_TikTok_22082026.xlsx,BTE->HCM,-5,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9044679746,BTE,VLG,3,2026-08-21,2026-08-23,-14.41 Giờ,NDD,HBBTCT,TNTHBH,501,VTPVN,HBBTCT3675,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-23,2026-08-24,2026-08-24,2026-08-24,2026-08-23,3500,chitietketquaphat_TikTok_22082026.xlsx,BTE->VLG,-14,2026-08-23,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9041190353,BTE,CMU,3,2026-08-21,2026-08-24,-11.47 Giờ,TTNEW,HBBTBD,HBCMKL,501,VTPVN,HBBTBD1296,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-24,2026-08-24,,2026-08-24,2026-08-24,500,chitietketquaphat_TikTok_22082026.xlsx,BTE->CMU,-11,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9040439248,THA,GLI,3,2026-08-21,2026-08-24,-12.47 Giờ,TTNEW,HBTHYD,BGC,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-24,700,chitietketquaphat_TikTok_22082026.xlsx,THA->GLI,-12,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9043619550,BDG,DNI,3,2026-08-21,2026-08-23,-6.94 Giờ,TTNEW,VKVMN10,HBDNLK,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-23,2026-08-24,2026-08-24,2026-08-24,2026-08-23,300,chitietketquaphat_TikTok_22082026.xlsx,BDG->DNI,-6,2026-08-23,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9040099746,BDG,LDG,3,2026-08-21,2026-08-24,-13.57 Giờ,TTNEW,HBBDTU,HBBTPQ,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-24,5200,chitietketquaphat_TikTok_22082026.xlsx,BDG->LDG,-13,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9047699743,HCM,HCM,3,2026-08-21,2026-08-22,-7.14 Giờ,TTNEW,TGTH,DOTH,501,VTPVN,TGTH7436,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-23,2026-08-24,2026-08-24,2026-08-22,3000,chitietketquaphat_TikTok_22082026.xlsx,HCM->HCM,-7,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9046170451,VTU,CTO,3,2026-08-21,2026-08-23,-15.05 Giờ,TTNEW,MYN,HBSTTD,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-24,,2026-08-24,2026-08-23,13000,chitietketquaphat_TikTok_22082026.xlsx,VTU->CTO,-15,2026-08-23,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9044530153,BDG,DNI,3,2026-08-21,2026-08-24,-5.91 Giờ,TTNEW,HONI,HBDNVC,501,VTPVN,HONI4,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,1000,chitietketquaphat_TikTok_22082026.xlsx,BDG->DNI,-5,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9047388747,THA,GLI,3,2026-08-21,2026-08-24,-8.11 Giờ,TTNEW,HBTHYD,HBBDAN,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-24,2026-08-24,,2026-08-24,2026-08-23,300,chitietketquaphat_TikTok_22082026.xlsx,THA->GLI,-8,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9045068250,BTE,DNI,3,2026-08-21,2026-08-24,-6.41 Giờ,TTNEW,HBBTCL,BPC,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-24,2026-08-24,2026-08-24,2026-08-24,2026-08-24,2600,chitietketquaphat_TikTok_22082026.xlsx,BTE->DNI,-6,2026-08-24,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9045968042,HCM,VLG,3,2026-08-21,2026-08-22,-11.65 Giờ,TTNEW,TT2HCM,HBVLBT,501,VTPVN,TT2HCM248,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-22,2026-08-23,2026-08-23,2026-08-24,2026-08-22,3500,chitietketquaphat_TikTok_22082026.xlsx,HCM->VLG,-11,2026-08-22,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9040750851,BDH,HCM,3,2026-08-21,2026-08-23,-12.04 Giờ,TTNEW,HBBDPC,NBK,501,VTPVN,HBBDPC2353,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-24,2026-08-24,2026-08-24,2026-08-24,2026-08-23,13000,chitietketquaphat_TikTok_22082026.xlsx,BDH->HCM,-12,2026-08-23,2026-08-24,1,1,Giao đúng giờ
8/24/2026,VTPVN9044879050,BTE,DTP,3,2026-08-21,2026-08-23,-9.74 Giờ,TTNEW,HBBTCL,DTPTLG,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-23,2026-08-24,,2026-08-24,2026-08-23,4000,chitietketquaphat_TikTok_22082026.xlsx,BTE->DTP,-9,2026-08-23,2026-08-24,1,0,Giao đúng giờ
8/24/2026,VTPVN9044030252,BDG,LDG,3,2026-08-21,2026-08-24,-13.20 Giờ,TTNEW,HONI,PRI,501,VTPVN,HONI4,"",Đúng chỉ tiêu,N/A,N/A,2026-08-24,,,2026-08-24,2026-08-23,800,chitietketquaphat_TikTok_22082026.xlsx,BDG->LDG,-13,2026-08-23,2026-08-24,1,1,Giao đúng giờ
